time,open,high,low,close,Volume
2022-01-20T10:45:00+08:00,18121,18209,18115,18202,15663
2022-01-20T11:45:00+08:00,18202,18255,18191,18229,16817
2022-01-20T12:45:00+08:00,18229,18270,18208,18226,19744
2022-01-20T15:00:00+08:00,18248,18252,18217,18218,3691
2022-01-20T16:00:00+08:00,18219,18229,18194,18225,3517
2022-01-20T17:00:00+08:00,18225,18229,18195,18221,3222
2022-01-20T18:00:00+08:00,18221,18225,18212,18220,860
2022-01-20T19:00:00+08:00,18221,18236,18221,18233,1455
2022-01-20T20:00:00+08:00,18232,18234,18218,18230,1190
2022-01-20T21:00:00+08:00,18230,18247,18224,18238,1974
2022-01-20T22:00:00+08:00,18237,18252,18214,18247,5463
2022-01-20T23:00:00+08:00,18247,18280,18231,18275,7006
2022-01-21T00:00:00+08:00,18274,18287,18260,18271,3175
2022-01-21T01:00:00+08:00,18271,18283,18260,18264,1724
2022-01-21T02:00:00+08:00,18264,18267,18251,18254,1303
2022-01-21T03:00:00+08:00,18256,18268,18203,18208,2960
2022-01-21T04:00:00+08:00,18207,18213,18043,18071,7749
2022-01-21T08:45:00+08:00,18026,18050,17908,17933,59803
2022-01-21T09:45:00+08:00,17933,18015,17896,17915,35651
2022-01-21T10:45:00+08:00,17916,17943,17872,17881,20032
2022-01-21T11:45:00+08:00,17880,17931,17862,17872,16594
2022-01-21T12:45:00+08:00,17872,17903,17836,17896,25660
2022-01-21T15:00:00+08:00,17900,17950,17877,17932,7849
2022-01-21T16:00:00+08:00,17931,17945,17906,17931,3876
2022-01-21T17:00:00+08:00,17931,17943,17915,17936,1532
2022-01-21T18:00:00+08:00,17936,17948,17928,17937,1764
2022-01-21T19:00:00+08:00,17935,17936,17891,17910,3218
2022-01-21T20:00:00+08:00,17911,17912,17868,17879,2978
2022-01-21T21:00:00+08:00,17880,17908,17873,17891,2568
2022-01-21T22:00:00+08:00,17892,17920,17858,17874,8372
2022-01-21T23:00:00+08:00,17874,17912,17808,17885,14443
2022-01-22T00:00:00+08:00,17885,17917,17846,17869,6650
2022-01-22T01:00:00+08:00,17868,17879,17828,17837,4160
2022-01-22T02:00:00+08:00,17839,17865,17818,17832,2812
2022-01-22T03:00:00+08:00,17832,17850,17765,17767,3159
2022-01-22T04:00:00+08:00,17766,17786,17700,17702,5139
2022-01-24T08:45:00+08:00,17736,17814,17703,17759,48820
2022-01-24T09:45:00+08:00,17758,17865,17747,17863,30056
2022-01-24T10:45:00+08:00,17862,17898,17811,17877,18388
2022-01-24T11:45:00+08:00,17877,17936,17864,17919,14545
2022-01-24T12:45:00+08:00,17919,17973,17909,17957,21844
2022-01-24T15:00:00+08:00,17949,17953,17922,17940,3693
2022-01-24T16:00:00+08:00,17938,17980,17926,17936,4656
2022-01-24T17:00:00+08:00,17935,17943,17900,17916,4885
2022-01-24T18:00:00+08:00,17917,17917,17828,17857,7574
2022-01-24T19:00:00+08:00,17857,17882,17845,17871,4409
2022-01-24T20:00:00+08:00,17872,17874,17843,17843,2912
2022-01-24T21:00:00+08:00,17842,17842,17797,17804,7041
2022-01-24T22:00:00+08:00,17804,17819,17748,17751,14846
2022-01-24T23:00:00+08:00,17751,17765,17688,17721,17559
2022-01-25T00:00:00+08:00,17718,17720,17576,17624,14156
2022-01-25T01:00:00+08:00,17623,17654,17508,17629,13993
2022-01-25T02:00:00+08:00,17629,17725,17624,17720,8118
2022-01-25T03:00:00+08:00,17718,17750,17596,17699,7767
2022-01-25T04:00:00+08:00,17698,17850,17695,17849,8543
2022-01-25T08:45:00+08:00,17790,17799,17631,17654,57980
2022-01-25T09:45:00+08:00,17655,17740,17618,17638,33968
2022-01-25T10:45:00+08:00,17637,17662,17578,17609,22181
2022-01-25T11:45:00+08:00,17610,17665,17588,17632,16635
2022-01-25T12:45:00+08:00,17631,17680,17584,17678,27791
2022-01-25T15:00:00+08:00,17645,17653,17534,17590,12179
2022-01-25T16:00:00+08:00,17591,17605,17550,17571,6230
2022-01-25T17:00:00+08:00,17572,17638,17557,17630,6291
2022-01-25T18:00:00+08:00,17629,17662,17600,17610,5110
2022-01-25T19:00:00+08:00,17608,17638,17596,17612,3106
2022-01-25T20:00:00+08:00,17612,17615,17575,17584,3171
2022-01-25T21:00:00+08:00,17586,17597,17552,17591,4066
2022-01-25T22:00:00+08:00,17590,17627,17520,17532,11359
2022-01-25T23:00:00+08:00,17532,17636,17509,17589,15572
2022-01-26T00:00:00+08:00,17589,17612,17552,17557,7031
2022-01-26T01:00:00+08:00,17557,17604,17553,17581,4112
2022-01-26T02:00:00+08:00,17582,17688,17562,17688,5421
2022-01-26T03:00:00+08:00,17688,17734,17678,17733,4763
2022-01-26T04:00:00+08:00,17731,17737,17617,17625,4655
2022-02-07T08:45:00+08:00,17797,17846,17723,17738,45197
2022-02-07T09:45:00+08:00,17738,17776,17717,17721,17536
2022-02-07T10:45:00+08:00,17721,17799,17693,17795,14446
2022-02-07T11:45:00+08:00,17794,17867,17787,17863,16319
2022-02-07T12:45:00+08:00,17863,17900,17858,17899,19813
2022-02-07T15:00:00+08:00,17905,17930,17903,17915,2798
2022-02-07T16:00:00+08:00,17915,17922,17871,17895,3028
2022-02-07T17:00:00+08:00,17896,17903,17863,17878,2244
2022-02-07T18:00:00+08:00,17879,17887,17867,17872,1453
2022-02-07T19:00:00+08:00,17873,17901,17866,17892,1471
2022-02-07T20:00:00+08:00,17894,17912,17893,17907,1429
2022-02-07T21:00:00+08:00,17906,17925,17904,17908,1476
2022-02-07T22:00:00+08:00,17908,17946,17885,17939,6088
2022-02-07T23:00:00+08:00,17941,17950,17920,17941,4150
2022-02-08T00:00:00+08:00,17940,17947,17874,17905,3706
2022-02-08T01:00:00+08:00,17904,17915,17881,17906,1708
2022-02-08T02:00:00+08:00,17906,17946,17900,17943,1370
2022-02-08T03:00:00+08:00,17943,17962,17930,17957,1444
2022-02-08T04:00:00+08:00,17957,17967,17885,17902,2466
2022-02-08T08:45:00+08:00,17960,18045,17936,18030,31073
2022-02-08T09:45:00+08:00,18029,18047,17990,18015,17671
2022-02-08T10:45:00+08:00,18013,18043,18008,18016,9807
2022-02-08T11:45:00+08:00,18016,18031,18000,18020,7566
2022-02-08T12:45:00+08:00,18019,18044,17922,17941,23291
2022-02-08T15:00:00+08:00,17967,17977,17950,17955,4087
2022-02-08T16:00:00+08:00,17957,17973,17948,17967,1692
2022-02-08T17:00:00+08:00,17968,17994,17965,17982,2544
2022-02-08T18:00:00+08:00,17981,17987,17970,17982,1300
2022-02-08T19:00:00+08:00,17982,17985,17964,17973,1557
2022-02-08T20:00:00+08:00,17972,17974,17954,17964,1408
2022-02-08T21:00:00+08:00,17965,17974,17961,17969,1042
2022-02-08T22:00:00+08:00,17969,17992,17962,17976,3066
2022-02-08T23:00:00+08:00,17976,18008,17958,17999,4861
2022-02-09T00:00:00+08:00,18001,18026,18001,18022,2721
2022-02-09T01:00:00+08:00,18023,18035,18011,18025,1389
2022-02-09T02:00:00+08:00,18025,18027,18007,18022,878
2022-02-09T03:00:00+08:00,18023,18037,17994,18005,1392
2022-02-09T04:00:00+08:00,18004,18050,17989,18049,2221
2022-02-09T08:45:00+08:00,18068,18105,18054,18075,25816
2022-02-09T09:45:00+08:00,18075,18099,18050,18072,12495
2022-02-09T10:45:00+08:00,18072,18114,18070,18107,10028
2022-02-09T11:45:00+08:00,18107,18129,18101,18120,7577
2022-02-09T12:45:00+08:00,18121,18169,18116,18167,16215
2022-02-09T15:00:00+08:00,18169,18177,18156,18169,3021
2022-02-09T16:00:00+08:00,18169,18198,18166,18195,2963
2022-02-09T17:00:00+08:00,18196,18214,18195,18204,2416
2022-02-09T18:00:00+08:00,18204,18219,18201,18213,1049
2022-02-09T19:00:00+08:00,18213,18214,18203,18212,736
2022-02-09T20:00:00+08:00,18212,18220,18210,18217,1037
2022-02-09T21:00:00+08:00,18217,18230,18214,18220,1339
2022-02-09T22:00:00+08:00,18220,18227,18175,18182,5060
2022-02-09T23:00:00+08:00,18184,18226,18180,18225,3886
2022-02-10T00:00:00+08:00,18226,18236,18193,18200,2858
2022-02-10T01:00:00+08:00,18198,18218,18187,18216,1442
2022-02-10T02:00:00+08:00,18215,18227,18211,18227,691
2022-02-10T03:00:00+08:00,18227,18245,18226,18239,1539
2022-02-10T04:00:00+08:00,18239,18250,18213,18248,1953
2022-02-10T08:45:00+08:00,18230,18240,18144,18175,29201
2022-02-10T09:45:00+08:00,18175,18190,18133,18182,17036
2022-02-10T10:45:00+08:00,18183,18246,18182,18235,15689
2022-02-10T11:45:00+08:00,18235,18263,18206,18251,10184
2022-02-10T12:45:00+08:00,18252,18340,18244,18336,22708
2022-02-10T15:00:00+08:00,18370,18393,18356,18389,4338
2022-02-10T16:00:00+08:00,18389,18397,18369,18371,2503
2022-02-10T17:00:00+08:00,18371,18381,18363,18373,1241
2022-02-10T18:00:00+08:00,18373,18382,18366,18382,652
2022-02-10T19:00:00+08:00,18381,18384,18371,18374,643
2022-02-10T20:00:00+08:00,18374,18386,18373,18381,745
2022-02-10T21:00:00+08:00,18381,18391,18278,18291,9604
2022-02-10T22:00:00+08:00,18290,18328,18260,18322,9566
2022-02-10T23:00:00+08:00,18322,18385,18318,18350,9442
2022-02-11T00:00:00+08:00,18350,18373,18323,18365,5160
2022-02-11T01:00:00+08:00,18365,18367,18278,18297,4723
2022-02-11T02:00:00+08:00,18297,18318,18230,18273,6231
2022-02-11T03:00:00+08:00,18272,18277,18223,18240,3394
2022-02-11T04:00:00+08:00,18240,18260,18199,18217,3913
2022-02-11T08:45:00+08:00,18202,18254,18182,18246,30048
2022-02-11T09:45:00+08:00,18246,18283,18228,18267,14996
2022-02-11T10:45:00+08:00,18267,18280,18235,18262,10194
2022-02-11T11:45:00+08:00,18262,18287,18245,18247,8315
2022-02-11T12:45:00+08:00,18248,18290,18236,18275,18776
2022-02-11T15:00:00+08:00,18288,18328,18282,18321,4668
2022-02-11T16:00:00+08:00,18322,18350,18317,18327,3610
2022-02-11T17:00:00+08:00,18328,18341,18305,18319,2090
2022-02-11T18:00:00+08:00,18319,18339,18319,18335,1011
2022-02-11T19:00:00+08:00,18336,18338,18326,18332,731
2022-02-11T20:00:00+08:00,18330,18367,18329,18356,2736
2022-02-11T21:00:00+08:00,18356,18375,18349,18363,2136
2022-02-11T22:00:00+08:00,18362,18380,18330,18340,5728
2022-02-11T23:00:00+08:00,18340,18360,18328,18339,4464
2022-02-12T00:00:00+08:00,18336,18349,18280,18311,6455
2022-02-12T01:00:00+08:00,18310,18322,18273,18285,2989
2022-02-12T02:00:00+08:00,18285,18299,18215,18226,5162
2022-02-12T03:00:00+08:00,18225,18238,18144,18165,6551
2022-02-12T04:00:00+08:00,18164,18211,18081,18111,7374
2022-02-14T08:45:00+08:00,18099,18132,17954,17956,51023
2022-02-14T09:45:00+08:00,17954,17993,17934,17985,23225
2022-02-14T10:45:00+08:00,17983,18003,17958,17978,13056
2022-02-14T11:45:00+08:00,17980,18025,17957,17969,11060
2022-02-14T12:45:00+08:00,17970,18032,17962,17975,19714
2022-02-14T15:00:00+08:00,17962,17995,17929,17982,5420
2022-02-14T16:00:00+08:00,17981,17984,17881,17891,8072
2022-02-14T17:00:00+08:00,17890,17928,17876,17891,5071
2022-02-14T18:00:00+08:00,17891,17932,17865,17917,4277
2022-02-14T19:00:00+08:00,17918,17926,17902,17918,2019
2022-02-14T20:00:00+08:00,17918,18000,17903,17985,6374
2022-02-14T21:00:00+08:00,17985,18014,17971,17979,5350
2022-02-14T22:00:00+08:00,17980,18000,17941,17972,7629
2022-02-14T23:00:00+08:00,17973,17984,17920,17941,8697
2022-02-15T00:00:00+08:00,17944,17981,17933,17948,5375
2022-02-15T01:00:00+08:00,17948,17978,17936,17960,2355
2022-02-15T02:00:00+08:00,17962,17974,17844,17844,4642
2022-02-15T03:00:00+08:00,17846,17931,17830,17910,5882
2022-02-15T04:00:00+08:00,17915,17959,17884,17922,3713
2022-02-15T08:45:00+08:00,17922,18034,17883,18028,34137
2022-02-15T09:45:00+08:00,18028,18093,18022,18073,21061
2022-02-15T10:45:00+08:00,18074,18088,18052,18065,7786
2022-02-15T11:45:00+08:00,18064,18069,17984,18005,13742
2022-02-15T12:45:00+08:00,18004,18013,17913,17953,20950
2022-02-15T15:00:00+08:00,17930,17968,17929,17950,1022
2022-02-15T16:00:00+08:00,17951,18044,17940,18036,2362
2022-02-15T17:00:00+08:00,18037,18062,18030,18050,1178
2022-02-15T18:00:00+08:00,18056,18078,18040,18073,1129
2022-02-15T19:00:00+08:00,18074,18098,18070,18087,636
2022-02-15T20:00:00+08:00,18088,18098,18080,18090,529
2022-02-15T21:00:00+08:00,18090,18092,18065,18072,658
2022-02-15T22:00:00+08:00,18070,18102,18060,18077,1198
2022-02-15T23:00:00+08:00,18079,18108,18065,18106,749
2022-02-16T00:00:00+08:00,18107,18123,18094,18122,783
2022-02-16T01:00:00+08:00,18124,18129,18079,18096,738
2022-02-16T02:00:00+08:00,18093,18127,18093,18126,307
2022-02-16T03:00:00+08:00,18124,18131,18110,18128,242
2022-02-16T04:00:00+08:00,18131,18143,18121,18139,340
2022-02-16T08:45:00+08:00,18168,18177,18126,18129,11881
2022-02-16T09:45:00+08:00,18130,18202,18123,18195,9977
2022-02-16T10:45:00+08:00,18194,18215,18185,18191,4305
2022-02-16T11:45:00+08:00,18190,18196,18110,18125,7529
2022-02-16T12:45:00+08:00,18124,18219,18121,18213,14816
2022-02-16T15:00:00+08:00,18233,18265,18225,18249,5484
2022-02-16T16:00:00+08:00,18249,18287,18230,18275,4836
2022-02-16T17:00:00+08:00,18275,18282,18234,18235,3436
2022-02-16T18:00:00+08:00,18235,18244,18212,18237,4000
2022-02-16T19:00:00+08:00,18236,18243,18224,18235,1401
2022-02-16T20:00:00+08:00,18235,18243,18205,18221,2523
2022-02-16T21:00:00+08:00,18221,18238,18203,18205,3376
2022-02-16T22:00:00+08:00,18206,18214,18167,18178,6523
2022-02-16T23:00:00+08:00,18177,18199,18166,18185,4417
2022-02-17T00:00:00+08:00,18185,18197,18176,18192,2128
2022-02-17T01:00:00+08:00,18191,18198,18153,18178,2204
2022-02-17T02:00:00+08:00,18178,18210,18171,18203,1640
2022-02-17T03:00:00+08:00,18201,18285,18196,18274,6267
2022-02-17T04:00:00+08:00,18274,18305,18263,18265,3620
2022-02-17T08:45:00+08:00,18269,18302,18245,18267,25924
2022-02-17T09:45:00+08:00,18268,18325,18257,18266,18811
2022-02-17T10:45:00+08:00,18266,18330,18262,18322,11590
2022-02-17T11:45:00+08:00,18322,18325,18170,18207,34027
2022-02-17T12:45:00+08:00,18205,18252,18168,18243,19741
2022-02-17T15:00:00+08:00,18256,18263,18232,18253,3295
2022-02-17T16:00:00+08:00,18254,18275,18209,18227,5723
2022-02-17T17:00:00+08:00,18227,18235,18215,18227,1902
2022-02-17T18:00:00+08:00,18227,18258,18226,18249,1918
2022-02-17T19:00:00+08:00,18248,18253,18235,18250,1241
2022-02-17T20:00:00+08:00,18250,18269,18250,18262,1868
2022-02-17T21:00:00+08:00,18261,18272,18218,18224,4041
2022-02-17T22:00:00+08:00,18224,18244,18188,18194,6829
2022-02-17T23:00:00+08:00,18193,18205,18158,18189,7182
2022-02-18T00:00:00+08:00,18190,18218,18182,18196,3786
2022-02-18T01:00:00+08:00,18197,18211,18186,18197,1415
2022-02-18T02:00:00+08:00,18197,18199,18168,18176,1467
2022-02-18T03:00:00+08:00,18176,18179,18120,18123,2845
2022-02-18T04:00:00+08:00,18123,18127,18072,18075,4608
2022-02-18T08:45:00+08:00,18065,18195,18039,18191,37194
2022-02-18T09:45:00+08:00,18193,18210,18166,18190,20259
2022-02-18T10:45:00+08:00,18189,18231,18171,18213,12624
2022-02-18T11:45:00+08:00,18214,18246,18210,18233,9980
2022-02-18T12:45:00+08:00,18233,18254,18215,18226,16213
2022-02-18T15:00:00+08:00,18205,18229,18188,18200,5080
2022-02-18T16:00:00+08:00,18201,18233,18200,18215,3048
2022-02-18T17:00:00+08:00,18215,18222,18196,18217,1969
2022-02-18T18:00:00+08:00,18217,18220,18208,18210,1046
2022-02-18T19:00:00+08:00,18211,18218,18198,18205,1106
2022-02-18T20:00:00+08:00,18203,18223,18203,18218,1076
2022-02-18T21:00:00+08:00,18220,18222,18126,18163,10011
2022-02-18T22:00:00+08:00,18164,18182,18124,18170,9345
2022-02-18T23:00:00+08:00,18171,18182,18135,18142,6440
2022-02-19T00:00:00+08:00,18142,18142,18098,18106,7675
2022-02-19T01:00:00+08:00,18105,18144,18099,18109,3954
2022-02-19T02:00:00+08:00,18110,18148,18102,18141,2839
2022-02-19T03:00:00+08:00,18141,18200,18139,18184,5035
2022-02-19T04:00:00+08:00,18185,18203,18108,18129,5408
2022-02-21T08:45:00+08:00,18001,18192,17970,18183,43977
2022-02-21T09:45:00+08:00,18183,18195,18136,18153,14787
2022-02-21T10:45:00+08:00,18154,18235,18153,18210,16355
2022-02-21T11:45:00+08:00,18210,18224,18184,18219,7907
2022-02-21T12:45:00+08:00,18219,18242,18206,18210,12803
2022-02-21T15:00:00+08:00,18243,18256,18227,18233,4547
2022-02-21T16:00:00+08:00,18232,18236,18161,18188,5311
2022-02-21T17:00:00+08:00,18189,18190,18130,18153,5826
2022-02-21T18:00:00+08:00,18153,18165,18140,18157,2152
2022-02-21T19:00:00+08:00,18158,18161,18114,18134,4181
2022-02-21T20:00:00+08:00,18134,18140,18097,18114,3788
2022-02-21T21:00:00+08:00,18113,18130,18078,18120,5770
2022-02-21T22:00:00+08:00,18119,18150,18110,18125,5156
2022-02-21T23:00:00+08:00,18124,18150,18110,18124,3509
2022-02-22T00:00:00+08:00,18123,18126,18088,18100,2454
2022-02-22T01:00:00+08:00,18099,18106,18070,18074,2743
2022-02-22T02:00:00+08:00,18074,18086,18017,18023,2823
2022-02-22T03:00:00+08:00,18020,18024,17987,18017,2477
2022-02-22T04:00:00+08:00,18018,18033,17996,18021,1229
2022-02-22T08:45:00+08:00,17990,18068,17892,17933,56549
2022-02-22T09:45:00+08:00,17932,17935,17840,17848,24489
2022-02-22T10:45:00+08:00,17849,17856,17773,17832,22507
2022-02-22T11:45:00+08:00,17833,17872,17809,17859,12096
2022-02-22T12:45:00+08:00,17858,17953,17853,17878,28536
2022-02-22T15:00:00+08:00,17863,17894,17831,17855,7765
2022-02-22T16:00:00+08:00,17854,17929,17844,17923,7267
2022-02-22T17:00:00+08:00,17924,17926,17888,17889,3347
2022-02-22T18:00:00+08:00,17890,17990,17887,17971,7830
2022-02-22T19:00:00+08:00,17972,17977,17945,17962,3638
2022-02-22T20:00:00+08:00,17960,17981,17945,17966,2640
2022-02-22T21:00:00+08:00,17967,17969,17926,17949,3441
2022-02-22T22:00:00+08:00,17948,17988,17904,17970,8833
2022-02-22T23:00:00+08:00,17970,17984,17921,17926,7192
2022-02-23T00:00:00+08:00,17926,17943,17885,17912,5735
2022-02-23T01:00:00+08:00,17912,17924,17862,17876,3407
2022-02-23T02:00:00+08:00,17877,17905,17838,17854,3418
2022-02-23T03:00:00+08:00,17853,17959,17806,17932,6976
2022-02-23T04:00:00+08:00,17935,17973,17854,17882,4003
2022-02-23T08:45:00+08:00,17954,18016,17936,17975,28804
2022-02-23T09:45:00+08:00,17973,18012,17941,17991,18400
2022-02-23T10:45:00+08:00,17990,17992,17947,17971,10277
2022-02-23T11:45:00+08:00,17972,18000,17969,17999,6785
2022-02-23T12:45:00+08:00,18000,18060,18000,18042,19531
2022-02-23T15:00:00+08:00,18042,18054,18024,18043,3851
2022-02-23T16:00:00+08:00,18044,18078,18033,18078,4318
2022-02-23T17:00:00+08:00,18078,18093,18071,18075,2823
2022-02-23T18:00:00+08:00,18075,18079,18060,18069,1973
2022-02-23T19:00:00+08:00,18069,18071,18035,18036,3260
2022-02-23T20:00:00+08:00,18036,18071,18033,18063,2446
2022-02-23T21:00:00+08:00,18063,18074,18053,18066,1531
2022-02-23T22:00:00+08:00,18065,18084,18041,18041,5343
2022-02-23T23:00:00+08:00,18041,18042,17980,17998,10967
2022-02-24T00:00:00+08:00,17998,18018,17965,18009,6301
2022-02-24T01:00:00+08:00,18010,18034,17978,17983,3364
2022-02-24T02:00:00+08:00,17983,17985,17901,17921,6374
2022-02-24T03:00:00+08:00,17921,17932,17880,17904,3607
2022-02-24T04:00:00+08:00,17900,17905,17869,17872,3015
2022-02-24T08:45:00+08:00,17811,17840,17715,17738,51451
2022-02-24T09:45:00+08:00,17738,17850,17734,17800,28581
2022-02-24T10:45:00+08:00,17800,17808,17613,17650,41721
2022-02-24T11:45:00+08:00,17650,17683,17544,17597,28121
2022-02-24T12:45:00+08:00,17596,17655,17506,17516,37089
2022-02-24T15:00:00+08:00,17478,17542,17353,17397,18612
2022-02-24T16:00:00+08:00,17400,17454,17382,17425,8648
2022-02-24T17:00:00+08:00,17424,17472,17402,17402,7814
2022-02-24T18:00:00+08:00,17402,17419,17325,17328,8278
2022-02-24T19:00:00+08:00,17328,17335,17236,17295,11877
2022-02-24T20:00:00+08:00,17294,17298,17252,17275,5421
2022-02-24T21:00:00+08:00,17275,17294,17230,17254,7379
2022-02-24T22:00:00+08:00,17253,17350,17226,17333,14196
2022-02-24T23:00:00+08:00,17333,17388,17278,17336,15276
2022-02-25T00:00:00+08:00,17333,17402,17324,17378,9738
2022-02-25T01:00:00+08:00,17379,17387,17316,17337,4681
2022-02-25T02:00:00+08:00,17338,17452,17331,17418,5409
2022-02-25T03:00:00+08:00,17417,17552,17403,17539,6519
2022-02-25T04:00:00+08:00,17541,17650,17533,17641,5973
2022-02-25T08:45:00+08:00,17660,17702,17562,17572,43193
2022-02-25T09:45:00+08:00,17572,17642,17513,17547,29101
2022-02-25T10:45:00+08:00,17546,17604,17537,17550,15584
2022-02-25T11:45:00+08:00,17551,17618,17547,17577,14981
2022-02-25T12:45:00+08:00,17578,17637,17558,17606,26490
2022-02-25T15:00:00+08:00,17590,17603,17560,17573,4886
2022-02-25T16:00:00+08:00,17574,17576,17503,17522,7519
2022-02-25T17:00:00+08:00,17523,17565,17506,17552,4566
2022-02-25T18:00:00+08:00,17554,17579,17548,17564,3041
2022-02-25T19:00:00+08:00,17563,17587,17537,17571,3725
2022-02-25T20:00:00+08:00,17573,17688,17567,17681,7893
2022-02-25T21:00:00+08:00,17681,17730,17671,17713,7402
2022-02-25T22:00:00+08:00,17712,17719,17636,17636,10583
2022-02-25T23:00:00+08:00,17637,17706,17611,17690,11593
2022-02-26T00:00:00+08:00,17694,17722,17676,17720,5560
2022-02-26T01:00:00+08:00,17720,17750,17700,17716,5082
2022-02-26T02:00:00+08:00,17716,17747,17694,17728,2917
2022-02-26T03:00:00+08:00,17724,17746,17714,17737,1886
2022-02-26T04:00:00+08:00,17737,17790,17724,17790,3697
2022-03-01T09:45:00+08:00,17889,17900,17885,17900,856
2022-03-01T10:45:00+08:00,17899,17934,17888,17921,12755
2022-03-01T11:45:00+08:00,17921,17941,17915,17932,6077
2022-03-01T15:00:00+08:00,17967,17968,17937,17950,1073
2022-03-01T16:00:00+08:00,17951,17967,17892,17907,5289
2022-03-01T17:00:00+08:00,17906,17915,17852,17863,6120
2022-03-01T18:00:00+08:00,17863,17900,17844,17889,4450
2022-03-01T19:00:00+08:00,17889,17893,17837,17853,3719
2022-03-01T20:00:00+08:00,17853,17872,17843,17854,3069
2022-03-01T21:00:00+08:00,17851,17905,17825,17892,5122
2022-03-01T22:00:00+08:00,17892,17918,17869,17892,5992
2022-03-01T23:00:00+08:00,17892,17907,17852,17860,7103
2022-03-02T00:00:00+08:00,17859,17876,17779,17784,6995
2022-03-02T01:00:00+08:00,17785,17816,17743,17792,6629
2022-03-02T02:00:00+08:00,17790,17802,17697,17717,5490
2022-03-02T03:00:00+08:00,17718,17749,17675,17701,3931
2022-03-02T04:00:00+08:00,17701,17788,17695,17756,4435
2022-03-02T08:45:00+08:00,17788,17837,17758,17797,36774
2022-03-02T09:45:00+08:00,17796,17840,17770,17787,18444
